"NBa7we src","d4r55","RfnDt","eaLgGf","fontBodyLarge","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","w8nwRe","fontBodySmall","fontBodySmall 2","kyuRq","dSlJg","dSlJg 2","NlVald","fontTitleSmall","DZSIDd","wiI7pd 2","NlVald 2","w8nwRe 2","fontBodySmall 3","fontBodySmall 4","kyuRq 2"
"https://lh3.googleusercontent.com/a-/ALV-UjUJPDwJFihv0rFSfhe76TMoR5Dp2_bRl_0fmub9hjrZsBmWmE-Z=w50-h50-p-rp-mo-br100","Linh","3 bài đánh giá","","5/5","Thời gian chỉnh sửa: một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Trải nghiệm tuyệt vời khi lưu trú tại Oakwood, lễ tân thân thiện, nhân viên làm phòng rất nhiệt tình, phòng rộng rãi thoáng mát, đồ ăn sáng buffet khá hợp khẩu vị, sẽ quay lại trong nhiều lần tiếp theo.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi ông Linh,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn ông rất nhiều vì đã dành thời gian đánh giá và viết nhận xét tuyệt vời …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocI38le1z7JmhymskEO4sofB4rRK_TC98P4FjmuTHCm63JOyuw=w50-h50-p-rp-mo-ba12-br100","MrKendat0108","Local Guide · 10 bài đánh giá · 8 ảnh","","5/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Dịch vụ tốt, phòng view nhìn ra sông Sài Gòn rất đẹp. Khu vực lobby lounge rộng rãi, trang trí màu sắc sinh động. Sẽ quay lại lưu trú ở đây trong tương lai.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi anh Đạt,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn anh rất nhiều vì đã dành thời gian đánh giá tuyệt vời này và viết bài …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjUrGOsqbJm6aO9LmFmguD6gK3t74WyCTH0xnI9YTJXKvGHzB6PY=w50-h50-p-rp-mo-br100","Vân Nguyễn","3 bài đánh giá · 1 ảnh","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Khách sạn có view bờ sông rất đẹp, nhân viên rất thân thiện luôn hỗ trợ tôi lúc cần , phòng sạch sẽ , giường rất thoải mái , tôi đã ngủ rất ngon , tôi sẽ quay lại khi vào sài gòn lần tiếp theo","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi bà Van,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn bà rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho chúng …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjUoZnU5Oh0SnAQyFtF-BN4iWGYLut76Dw5gkr783ODFmzTjRak=w50-h50-p-rp-mo-br100","Mỹ Hoàng","2 bài đánh giá","","1/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Ngoài chi phí phòng ra thì khách bắt buộc phải cọc 1,000,000 VND cho chi phí phát sinh trước khi nhận phòng. Khách nào cũng phải cọc theo quy định của khách sạn nhưng không hề có thông báo nào về việc này một cách công khai. Thậm chí khi …","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Kính gửi Quý khách Mỹ Hoàng,

Lời chào từ Khách sạn & Căn hộ Oakwood Sài Gòn! …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocJI6Vz9N9Ksy6x1ANfagJs7KIarNTGCkx7Ucx3H3uD5F1tIKQ=w50-h50-p-rp-mo-br100","Mỹ Nhung Trần","1 bài đánh giá","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng view đẹp; dịch vụ tốt; nhân viên thân thiện, nhiệt tình. Sẽ quay lại vào lần đến Saigon tiếp theo","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi cô Nhung,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Saigon,
Cảm ơn cô rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho chúng …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocIk-Vcdiz1nPf8OKGf-lXOfOG8_Omy_5n5pD-RS_ipbIQmq=w50-h50-p-rp-mo-ba12-br100","Nguyen Thi Mai Chi","Local Guide · 10 bài đánh giá · 22 ảnh","","4/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Mình có 2 đêm ở đây, đều đến muộn (11pm) và đi sớm (6am), với 2 trải nghiệm hoàn toàn khác biệt. Đêm đầu (10/7) mọi thứ hoàn hảo, bạn lễ tân cực kỳ support, dù đã muộn. Buổi thứ 2 (12/7), trải nghiệm hpanf toàn khác, bạn lễ tân đã làm mất …","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi bà Chi,
Cảm ơn bà đã dành thời gian chia sẻ trải nghiệm của mình tại Khách sạn & Căn hộ Oakwood Sài Gòn. Tôi rất tiếc vì trải nghiệm của bà không đáp ứng được kỳ vọng; …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocLcNHj9LqJt8exjt8USm1pDHsIyy2x8WRSwNBXe9m5urBHiJg=w50-h50-p-rp-mo-br100","Lan anh Phạm","1 bài đánh giá · 4 ảnh","","5/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Căn Studio Loft rất rộng rãi thoait mái cho gia đình, có khu vực bếp nhỏ nên mình có thể hâm đồ ăn cho e bé nhà mình thường xuyên. Buffet sáng trên tầng thượng có nhiều món và cảnh đẹp! nói chung mình rất hài lòng!","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Dear Ms. Lan Anh Phạm,

Cảm ơn bạn đã chọn Oakwood Hotel & Apartments Saigon cho kỳ nghỉ vừa rồi của gia …","Thích","Xem thêm","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWlWGfRkR0HZsK0Bz1EPiKoVLbR5WILFWCSMq51fM1Mi2fWpKEp=w50-h50-p-rp-mo-br100","Lê Quế Anh","1 bài đánh giá · 1 ảnh","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nhân viên chu đáo nhiệt tình dễ thương, phòng đẹp sạch sẽ. Không gian yên tĩnh, lần sau sẽ quay lại.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi Lê Quế Anh,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn bạn rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjV-V4SPgVmwh49g5_o4lshwgRxUBsIbLjWBBo3rlt0cUb2y9Gu-=w50-h50-p-rp-mo-br100","Quỳnh Như Lưu","3 bài đánh giá · 2 ảnh","","5/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Mình ở đúng ngày 20/10 nên được tặng bánh cupcake rất dễ thương hehe. Nhân viên thân thiện, check-in khá nhanh. Phòng rộng, đầy đủ tiện nghi và có view đẹp.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Kính gửi bà Lưu,

Chúng tôi rất biết ơn vì được bà lựa chọn là nơi lưu trú ưa thích trong dịp đặc …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjUoR-t0Cp_8uzTYyHMMTxkKgtCuco2PTKyPcwI8GRqp1tzVbYc=w50-h50-p-rp-mo-ba12-br100","Boom Hùng","Local Guide · 800 bài đánh giá · 21.111 ảnh","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Oakwood Hotel & Apartments Saigion, Ung Văn Khiêm, Bình Thạnh,tphcm.

Tọa lạc tại vị trí nổi bật tại Quận Bình Thạnh, bên cạnh dòng sông Sài Gòn lịch …","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi ông Nguyễn Lương Hùng,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn, Cảm ơn ông đã dành thời gian viết thư và đánh giá cho chúng tôi. Chúng tôi rất vui mừng vì ông đã lựa …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocKvwxGcvcgcxsl6PkyohGRZb2MQkL8eDPXjIMCSXkhRNm1EhIY=w50-h50-p-rp-mo-br100","thao nguyen","2 bài đánh giá","","5/5","Thời gian chỉnh sửa: một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Oakwood Hotel & Apartments Saigon là lựa chọn phù hợp cho những ai tìm kiếm không gian rộng rãi, tiện nghi hiện đại và dịch vụ chuyên nghiệp.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","Thời gian chỉnh sửa: một năm trước","Kính gửi cô Thảo,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn cô rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho chúng …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocKiQXVdG6y3Tl05leA-NrFHFIzmrrOrnVvlaJHzWLhokRCJDQ=w50-h50-p-rp-mo-br100","Duy Võ Đức","2 bài đánh giá","","5/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Các bạn lễ tân rất nhiệt tình và hiếu khách. Khách sạn ở vị trí thuận tiện gần trung tâm. Rất phù hợp để chọn làm nơi nghỉ ngơi khi công tác ở Sài Gòn. Sẽ quay lại vào các dịp tiếp theo","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi ông Duy,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn ông rất nhiều vì đã dành thời gian đánh giá và viết nhận xét tuyệt vời …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjVWJtegNBHFe9U1juL_vyiKYG5dJa-hhoh88uMCvdEEuO20L928-w=w50-h50-p-rp-mo-br100","tuan Phan","7 bài đánh giá","","5/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Mình đã có một trải nghiệm tuyệt vời tại đây, nhân viên thân thiện và luôn hỗ trợ mình xách hành lý. Phòng rất rộng rãi, mình chưa ở khách sạn nào mà phòng rộng vậy luôn! Ks cũng có dvu xe bus miễn phí tới quận 1 nữa. Nói chung là với giá phòng và dịch vụ như vậy thì hơn cả mong đợi của mình! Sẽ quay lại trong dịp tới!!","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Kính gửi anh Tuấn Phan,

Xin chào từ đội ngũ Oakwood Hotel & Apartments Sài Gòn! …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjWQC_b4iWTGz8-NB3cCeLWgFMSkMPeCrg8pCGqmqEJMnZW3EwPn=w50-h50-p-rp-mo-ba12-br100","Thanh Nhàn","Local Guide · 72 bài đánh giá · 462 ảnh","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Thuận tiện đi lại, không gian ấm cúng, view đẹp, nhân viên thân thiện,  phòng sạch sẽ","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi N T,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn bạn rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjWgDAQK2fH_iAfQCuh_MC-6Bcx0rpOg_xuo0CgBsWgKM_phwA=w50-h50-p-rp-mo-br100","Nguyễn Hiếu Nhi","4 bài đánh giá","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","tôi đã có trải nghiệm tuyệt vời tại đây vào cuối tuần , khách sạn có view đẹp , nhân viên thân thiện dễ thương , tôi sẽ quay lại đây cho lần kỳ nghỉ tiếp theo","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi cô Nhi,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn cô rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho chúng …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocKtSFjGpBB30vTcmuBT0oQevjkOrWGlKnPkmNG5aVWbFbHjIw=w50-h50-p-rp-mo-ba12-br100","Nguyễn Xuân Hậu","Local Guide · 20 bài đánh giá · 11 ảnh","","4/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Mỗi tháng tôi đều đi công tác tại Sài Gòn, và thường ở lại 3-7 ngày cho mỗi chuyến đi. Đây là lần đầu tôi viết đánh giá về 1 khách sạn, bởi vì đây là khách sạn đầu tiên mà tôi thực sự muốn review. …","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi ông Nguyễn Xuân Hậu,

Lời chào từ Khách sạn & Căn hộ Oakwood Sài Gòn! …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocLg5kBJ5kG7X9p2-T3Jc_13H-Rtr1YsgEzmCSFynJM7t1fjqg=w50-h50-p-rp-mo-br100","khanhlinh02 nguyen","1 bài đánh giá","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Trải nghiệm tuyệt vời khi đến đây, phòng rộng rãi thoải mái, nhân viên khách sạn nhiệt tình thân thiện, sẽ quay lại trong thời gian tới","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi ông Linh,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Sài Gòn,
Cảm ơn ông rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjUNYLbS9oav4FDf1Bv--GzlJ7yLGz7ktmEA0KNoD-CLz1_tPQw=w50-h50-p-rp-mo-br100","Lan Hương Nguyễn","9 bài đánh giá · 9 ảnh","","5/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Mình đã có trải nghiệm rất tốt và thoải mái tại Oakwood. Phòng rộng, ks thiết kế đẹp so với giá tiền quá hợp lý. Vị trí hơi xa trung tâm nh bắt xe khá nhanh, ko bất tiện gì. Ấn tượng nhất anh nhân viên tiền sảnh tên Nguyên rất nhiệt tình, vui vẻ, dễ thương. Vote 5*","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi bà Lan Hương Nguyễn,

Khách sạn & Căn hộ Oakwood Sài Gòn xin gửi lời chào trân trọng! …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjUNYJOI_yrXp_pwRqn8J_QwUi3N7qjaze3R_MgH86vkJoffkZDBJg=w50-h50-p-rp-mo-br100","Hung Nguyen","2 bài đánh giá · 3 ảnh","","5/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng rộng, sạch, nhân viên thân thiện & nhiệt tình. Ks có tv lớn xem world cup ở sảnh và có snack nhẹ luôn, nói chung mình rất hài lòng.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Kính gửi ông Hùng Nguyên,

Lời chào từ Khách sạn & Căn hộ Oakwood Sài Gòn! …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjXLolUje-rdtbxou2aluocn80vrg6-qRx9mvWOSLljGCzyzhKZC=w50-h50-p-rp-mo-br100","Nguyễn Thị Thùy Diễm","5 bài đánh giá · 5 ảnh","","5/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Khách sạn tuyệt vời, phòng đẹp view đẹp phòng rộng rãi, giường và gối rộng rãi thơm mềm, nhân dễ thương","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi bà Nguyễn Thị Thùy Diễm,
Lời chào trân trọng từ Khách sạn & Căn hộ Oakwood Saigon,
Cảm ơn bà rất nhiều vì đã dành thời gian đánh giá và viết nhận xét này cho chúng …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
